,business_id,name,address,city,state,postal_code,latitude,longitude
4683,77644,FUN FOOD PARTNERS, PIER 39 WEST PERIMETER  ,San Francisco,CA,,37.790805,-122.4036823
4684,77645,BANANA HOME,321 KEARNY ST ,San Francisco,CA,94108,37.7910598333,-122.404196889
4685,77651,TROU NORMAND,140 NEW MONTGOMERY ST STE. 101,San Francisco,CA,94105,37.790805,-122.4036823
4686,77665,CUP,6 MONTEREY BLVD ,San Francisco,CA,94131,37.7315175,-122.4369242
4687,77666,MADE IN CHINA RESTAURANT,1033 TARAVAL ST ,San Francisco,CA,94116,37.7428403,-122.4773872
4688,77667,GRAIN D'OR,236 CLEMENT ST ,San Francisco,CA,94118,37.7832102,-122.461766
4689,77669,QUICKLY,44 WEST PORTAL AVE ,San Francisco,CA,94127,37.740431,-122.4665129
4690,77672,PIZZA PINO & KITCHEN,1534 CALIFORNIA ST ,San Francisco,CA,94109,37.784448,-122.4726552
4691,77681,TART TO TART INC.,641 IRVING ST ,San Francisco,CA,94122,37.7639736,-122.4648877
4692,77682,T-WE TEA,50 POST ST #12,San Francisco,CA,94104,37.790805,-122.4036823
4693,77684,BAR CAR CATERING,3805 NORIEGA ST ,San Francisco,CA,94122,37.7529216122,-122.504514102
4694,77693,SH DREAM INC,253 CHURCH ST ,San Francisco,CA,94114,37.766725102,-122.428771122
4695,77696,HOLE IN THE WALL COFFEE,524 UNION ST ,San Francisco,CA,94133,37.800654,-122.408142
4696,77703,SAN TUNG #2,1033 IRVING ST ,San Francisco,CA,94122,37.763795,-122.4690599
4697,77705,HEY HEY GOURMET,1 UNITED NATIONS PLAZA  ,San Francisco,CA,94102,37.779892,-122.413625
4698,77706,TOUT SWEET PATISSERIE,1 FERRY BUILDING  #50,San Francisco,CA,94111,37.790805,-122.4036823
4699,77714,HOPWATER DISTRIBUTION,850 BUSH ST ,San Francisco,CA,94108,37.7899247551,-122.411284633
4700,77725,DONNA'S TAMALES,244 CLEMENT ST ,San Francisco,CA,94118,37.7831386667,-122.461876
4701,77731,SOUVLA,517 HAYES ST ,San Francisco,CA,94102,37.7765450816,-122.424977633
4702,77738,PARK PLAZA FINE FOODS,111 CAMBON DR ,San Francisco,CA,94132,37.71727675,-122.473567313
4703,77745,TERRA COTTA WARRIOR,2555 JUDAH ST ,San Francisco,CA,94122,37.7610738163,-122.489349429
4704,77750,POLLO,2823 MISSION ST ,San Francisco,CA,94110,37.7937635,-122.3925412
4705,77755,M. J.'S CAFE,87 MCALLISTER ST ,San Francisco,CA,94102,37.7808714615,-122.413455
4706,77759,PIZZERIA AVELLINO,2769 LOMBARD ST ,San Francisco,CA,94129,37.7989758,-122.442546
4707,77760,"PLENTEA, INC.",341 KEARNY ST ,San Francisco,CA,94108,37.7912506667,-122.404235778
4708,77761,ELEPHANT SUSHI 3,705 GEARY ST ,San Francisco,CA,94109,37.7861108,-122.4181114
4709,77767,THE WILLOWS,1582 FOLSOM ST ,San Francisco,CA,94103,37.7711473333,-122.414893333
4710,77769,AP'S CAFE,4108 24TH ST ,San Francisco,CA,94114,37.7513644694,-122.43440902
4711,77771,BON APPETIT @ TWITTER,1355 MARKET ST 6/FL,San Francisco,CA,94103,37.790805,-122.4036823
4712,77772,HAPPY DONUT,6 06TH ST ,San Francisco,CA,94103,20.6473259,-100.4553582
4713,77778,THAI THAI NOODLE 2,1400 CALIFORNIA ST ,San Francisco,CA,94109,37.7911209,-122.4176118
4714,77781,GRUBBIN',1404 TARAVAL ST ,San Francisco,CA,94116,37.7429359,-122.481261
4715,77789,BARTLETT HALL,242 O'FARRELL ST ,San Francisco,CA,94102,37.786406375,-122.40872925
4716,77791,SUTTER STREET CAFE,450 SUTTER ST SUITE 7,San Francisco,CA,94108,37.790805,-122.4036823
4717,77799,"UNION STREET COFFEE ROASTERY, INC.",2191 UNION ST ,San Francisco,CA,94123,37.7970408776,-122.435210939
4718,77816,FUDDHISM,425 BARNEVELD AVE ,San Francisco,CA,94124,37.7405571932,-122.404301911
4719,77825,SAPOTEN,3420 BALBOA ST ,San Francisco,CA,94121,37.7758808571,-122.495493755
4720,77826,GINTO,658 MARKET ST ,San Francisco,CA,94104,37.7755941,-122.4187191
4721,77834,OVO CAFE INC.,171 02ND ST ,San Francisco,CA,94105,37.790805,-122.4036823
4722,77838,THE SQAURE RESTAURANT,1707 POWELL ST ,San Francisco,CA,94133,37.8004678,-122.4110416
4723,77840,SUBWAY #61240,425 BATTERY ST ,San Francisco,CA,94111,37.7952993077,-122.400489154
4724,77850,BLUE FIN SUSHI & LOUNGE,1814 CLEMENT ST ,San Francisco,CA,94121,37.7823782857,-122.478713714
4725,77852,HOUSE OF THAI 2,494 HAIGHT ST ,San Francisco,CA,94117,37.772215898,-122.430242918
4726,77858,AFC SUSHI @ GOOD LIFE GROCERS,448 CORTLAND AVE ,San Francisco,CA,94110,37.7388951,-122.41666739
4727,77890,LIME TREE,836 CLEMENT ST ,San Francisco,CA,94118,37.7828637755,-122.468071653
4728,77894,LETS JAM CAFE,842 GEARY ST ,San Francisco,CA,94109,37.7862987674,-122.417189809
4729,77901,"THE ESTATE KITCHEN, LLC",799 BRYANT ST ,San Francisco,CA,94107,37.776068,-122.40234
4730,77907,LITTLE APPLE GRANOLA,1 FERRY BUILDING  #50,San Francisco,CA,94111,37.790805,-122.4036823
4731,77911,POWERSOURCE FOODS,2128 FOLSOM ST ,San Francisco,CA,94110,37.7632466,-122.4152865
4732,77913,ECLECTIC COOKERY,101 HORNE AVE ,San Francisco,CA,,37.790805,-122.4036823
4733,77916,THE SILVER PLATTER,2501 VAN NESS AVE ,San Francisco,CA,94109,37.7939429,-122.422987
4734,77918,BISTRO BURGER MARKET STREET,845 MARKET ST FE10,San Francisco,CA,94103,37.790805,-122.4036823
4735,77919,IMAGINE CULINARY GROUP,405 HOWARD ST #8,San Francisco,CA,94105,37.790805,-122.4036823
4736,77922,ASDLJDLST G FDH,   ,San Francisco,CA,,37.7792808,-122.4192362
4737,77933,MARTITA'S KITCHEN,2560 MARIN ST ,San Francisco,CA,94110,37.7482249697,-122.403146263
4738,77938,SAI GON FOOD MARKET,724 ELLIS ST ,San Francisco,CA,94109,37.7842566122,-122.418207367
4739,77951,HAHN'S HIBACHI #6,535 IRVING ST ,San Francisco,CA,94122,37.7640438,-122.4637109
4740,77955,THE HOLDING COMPANY,2 EMBARCADERO CENTER  ,San Francisco,CA,94111,37.790805,-122.4036823
4741,77958,RICHMOND REPUBLIC,642 CLEMENT ST ,San Francisco,CA,94118,37.7829541429,-122.465978714
4742,77960,GOOD LUCK DIM SUM,736 CLEMENT ST ,San Francisco,CA,94118,37.7829118776,-122.467001347
4743,77973,FIRST KOREAN MARKET,4625 GEARY BLVD ,San Francisco,CA,94118,37.7812275,-122.4610807
4744,77983,CVS/PHARMACY #10189,1285 SUTTER ST ,San Francisco,CA,94109,37.7875055238,-122.421431095
4745,78018,BLUEPRINT TAP ROOM,680 08TH ST STE.#170,San Francisco,CA,94103,37.790805,-122.4036823
4746,78019,NORTH INDIA RESTAURANT,123 02ND ST ,San Francisco,CA,94105,37.790805,-122.4036823
4747,78021,CREPERIE SAINT GERMAIN,555 CALIFORNIA ST ,San Francisco,CA,94104,37.7921013,-122.4037694
4748,78028,THE CLAY POT HOUSE LLC,1000 CLEMENT ST ,San Francisco,CA,94118,37.782777,-122.469932
4749,78029,ORIGINAL MCCARTHYS,2327 MISSION ST ,San Francisco,CA,94110,37.7597582449,-122.41905651
4750,78050,"PAPABUBBLESF, INC.",488 FELL ST ,San Francisco,CA,94102,37.7756450217,-122.425788652
4751,78055,GOOD NOODLE CORPORATION,239 CLEMENT ST ,San Francisco,CA,94118,37.7829825349,-122.461692698
4752,78061,WILDCRAFT,2299 MARKET ST  A,San Francisco,CA,94114,37.790805,-122.4036823
4753,78063,UNCLE BENNY'S DONUT & BAGEL,2049 IRVING ST ,San Francisco,CA,94122,37.7632993,-122.4801917
4754,78070,UNO DOS TACO,595 MARKET ST SUITE 160,San Francisco,CA,94105,37.790805,-122.4036823
4755,78072,ROADYS LONGBURGER,101 SPEAR ST A13,San Francisco,CA,94105,37.790805,-122.4036823
4756,78073,SIGNATURE SUSHI,1760 MARKET ST ,San Francisco,CA,94102,37.7755941,-122.4187191
4757,78074,OPERA PLAZA DELI AND TAQUERIA,601 VAN NESS AVE SUITE K,San Francisco,CA,94102,37.790805,-122.4036823
4758,78075,BELLY BURGER,5740 GEARY BLVD ,San Francisco,CA,94121,37.7812275,-122.4610807
4759,78102,PHO LUEN FAT BAKERY & RESTAURANT,110 LELAND AVE ,San Francisco,CA,94134,37.71214525,-122.4059412
4760,78105,PROPER FOOD,100 01ST ST GA01,San Francisco,CA,94105,37.790805,-122.4036823
4761,78106,BITE ME SANDWICHES,2797 16TH ST ,San Francisco,CA,94103,37.7652146,-122.4149816
4762,78108,BURMA BEAR LLC,110 HUNTERS POINT SHIPYARD  ,San Francisco,CA,94134,37.790805,-122.4036823
4763,78109,EVENTS BY THE CHESHIRE CAT,101 HORNE AVE SPACE 1501,San Francisco,CA,94124,37.790805,-122.4036823
4764,78113,URBAN PUTT,1096 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.7556925,-122.4167918
4765,78143,BEST BEVERAGE CATERING,99 GROVE ST ,San Francisco,CA,94102,37.778427,-122.418057
4766,78171,TIKKA MASALA,98 JUDAH ST ,San Francisco,CA,94122,37.7624581,-122.4628382
4767,78172,RHEA'S DELI & MARKET,800 VALENCIA ST ,San Francisco,CA,94110,37.759972,-122.421517
4768,78178,MAGNOLIA BREWING COMPANY,2505 03RD ST ,San Francisco,CA,94107,37.790805,-122.4036823
4769,78184,SMOKIN' WAREHOUSE BBQ,3336 SACRAMENTO AVE ,San Francisco,CA,94118,37.790805,-122.4036823
4770,78196,JAVALENICA CAFE,920 VALENCIA ST ,San Francisco,CA,94110,37.75814,-122.4213405
4771,78204,EARTHBAR,3251 20TH AVE STE. 169,San Francisco,CA,94132,37.790805,-122.4036823
4772,78207,SCHROEDER'S,240 FRONT ST ,San Francisco,CA,94111,37.7939149,-122.398756
4773,78213,MONSIEUR BENJAMIN,451 GOUGH ST ,San Francisco,CA,94102,37.777458,-122.4232
4774,78215,MISSION CHINESE FOOD SF,2234 MISSION ST ,San Francisco,CA,94110,37.7612211,-122.4194719
4775,78216,CREIGHTON'S BAKERY CAFE,5214 D DIAMOND HEIGHTS BLVD ,San Francisco,CA,94131,37.7401498,-122.4358249
4776,78219,SOMA WINE & SPIRITS 2,689 FOLSOM ST ,San Francisco,CA,94107,37.7839545,-122.3984352
4777,78220,HOWARD & 6TH STREET FOOD MARKET INC.,1000 HOWARD ST ,San Francisco,CA,94103,37.77971,-122.407343
4778,78239,THE CHEESE SCHOOL; THE CHEESE SCHOOL OF SAN FRANCISCO,2124 FOLSOM ST ,San Francisco,CA,94110,37.7632805,-122.4155017
4779,78240,LIMA - PERUVIAN FOOD,958 ILLINOIS ST ,San Francisco,CA,94107,37.7597453838,-122.387592333
4780,78241,JAVALENCIA CAFE,3900 03RD ST ,San Francisco,CA,94124,37.790805,-122.4036823
4781,78243,JAVALENCIA CAFE,1594 MARKET ST ,San Francisco,CA,94102,37.7744588,-122.420588
4782,78274,HECHO,2200 A MARKET ST ,San Francisco,CA,94114,37.7755941,-122.4187191
4783,78275,CHANG'S KITCHEN,1030 IRVING ST ,San Francisco,CA,94122,37.7641065,-122.469063291
4784,78278,BESO BISTRONOMIA,4058 A 18TH ST ,San Francisco,CA,94114,37.790805,-122.4036823
4785,78289,SAM JORDANS BAR,4004 03RD ST ,San Francisco,CA,94124,37.790805,-122.4036823
4786,78295,PERILLA,510 MISSION ST ,San Francisco,CA,94105,37.7895966667,-122.397931667
4787,78300,MAX'S OPERA CAFE,601 VAN NESS AVE ,San Francisco,CA,94102,37.7939429,-122.422987
4788,78301,FEARLESS,303 02ND ST SUITE G,San Francisco,CA,94107,37.790805,-122.4036823
4789,78303,RED DOG,303 02ND ST ,San Francisco,CA,94107,37.790805,-122.4036823
4790,78306,BREAKFAST AT TIFFANY'S,2499 SAN BRUNO AVE ,San Francisco,CA,94134,37.730461,-122.404656
4791,78313,SAJJ STREET EATS #2, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
4792,78314,SEOULFUL,200 LARKIN  ,San Francisco,CA,94102,37.78028855,-122.415973308
4793,78328,GOLDEN WOK,295 B ORIZABA AVE ,San Francisco,CA,94132,37.7137926,-122.4625614
4794,78332,HOT POT ISLAND,5512 GEARY BLVD ,San Francisco,CA,94121,37.7812275,-122.4610807
4795,78336,BULLDOG COFFEE,888 BRANNAN ST ,San Francisco,CA,94103,37.7719568,-122.4054483
4796,78337,DUM, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
4797,78338,CAUSWELLS,2346 CHESTNUT ST ,San Francisco,CA,94123,37.8001707959,-122.441986306
4798,78347,THE DEVIL'S ACRE,256 COLUMBUS AVE ,San Francisco,CA,94133,37.7976771,-122.4061684
4799,78365,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4800,78366,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4801,78367,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4802,78368,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA   ,San Francisco,CA,94107,37.7779716,-122.3888595
4803,78369,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4804,78370,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4805,78371,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4806,78372,AT&T PARK - OUTTA HERE CHEESESTEAK,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4807,78373,AT&T PARK - WINE CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4808,78374,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4809,78375,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4810,78389,BAR ODA,1500 OWENS ST ,San Francisco,CA,94107,37.770946,-122.396363
4811,78390,CADILLAC BAR & GRILL,1355 MARKET ST SUITE 160,San Francisco,CA,94103,37.790805,-122.4036823
4812,78403,KUSAKABE,584 WASHINGTON ST ,San Francisco,CA,94111,37.7956898,-122.4028844
4813,78405,COCKSCOMB RESTAURANT,564 04TH ST ,San Francisco,CA,94107,37.790805,-122.4036823
4814,78406,JOLIBA CAFE,601 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.763455,-122.417217
4815,78408,THINKER'S CAFE,1631 20TH ST ,San Francisco,CA,94107,37.7598637551,-122.397597122
4816,78425,LUISA PIZZA AND PASTA,1550 CALIFORNIA ST ,San Francisco,CA,94109,37.7908099,-122.420028
4817,78426,PABU,101 CALIFORNIA ST ,San Francisco,CA,94111,37.7929056,-122.397980927
4818,78452,CONES N CAKES MOCHA CHACA,4482 MISSION ST ,San Francisco,CA,94112,37.7937635,-122.3925412
4819,78472,OX CAFE,798 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.760484,-122.417141
4820,78473,LOVE BERRY,3251 20TH AVE 250K,San Francisco,CA,94132,37.790805,-122.4036823
4821,78481,PANCHITA'S PUPUSAS TRUCK,428 11TH ST ,San Francisco,CA,94103,37.7698085,-122.4118646
4822,78489,CELTIC CATERING INC.,167 LELAND AVE ,San Francisco,CA,94134,37.7137033,-122.4116161
4823,78501,COBBS COMEDY CLUB,915 COLUMBUS ST ,San Francisco,CA,94133,37.790805,-122.4036823
4824,78516,CHINO,3198 16TH ST ,San Francisco,CA,94103,37.7665584,-122.3946897
4825,78521,SLIDERS,449 CASTRO ST ,San Francisco,CA,94114,37.7617125,-122.4349405
4826,78528,WETZEL'S PRETZELS,865 MARKET ST STE. 9008,San Francisco,CA,94103,37.790805,-122.4036823
4827,78530,VOLCANO KIMCHI,2948 FOLSOM ST ,San Francisco,CA,94110,37.7767525,-122.4078539
4828,78531,LAS COCINERAS RESTAURANT,2341 FOLSOM ST ,San Francisco,CA,94110,37.7598281224,-122.414674347
4829,78539,EATWELL'S FARM ICE BOX,1727 HAIGHT ST  ,San Francisco,CA,94117,37.7693963469,-122.451072245
4830,78545,RED HILL STATION,803 CORTLAND AVE ,San Francisco,CA,94110,37.7389755102,-122.414407653
4831,78555,PIER 2620 HOTEL FISHERMAN'S WHARF,2620 JONES ST 3RD FLR.,San Francisco,CA,94133,37.790805,-122.4036823
4832,78563,3 POTATO 4,2800 LEAVENWORTH ST #A9,San Francisco,CA,94133,37.790805,-122.4036823
4833,78577,BON APPETIT,1155 BATTERY ST ,San Francisco,CA,94111,37.801869,-122.401813735
4834,78579,LOVING CUP,535 OCTAVIA ST ,San Francisco,CA,94102,37.7772618235,-122.424847529
4835,78601,THE ITALIAN HOMEMADE COMPANY,716 COLUMBUS AVE ,San Francisco,CA,94133,37.8015965,-122.4118331
4836,78603,LA PANOTIQ BAKERY CAFE,2234 CHESTNUT ST ,San Francisco,CA,94123,37.800420375,-122.440027458
4837,78604,TU KIM'S CAFE,609 ELLIS ST ,San Francisco,CA,94109,37.7843338776,-122.416317408
4838,78619,GREEN OLIVE,50 POST ST #58,San Francisco,CA,94104,37.790805,-122.4036823
4839,78621,NORTH BEACH GYROS,701 UNION ST ,San Francisco,CA,94133,37.7985772,-122.4237866
4840,78642,ABV,3174 16TH ST ,San Francisco,CA,94103,37.7665584,-122.3946897
4841,78643,FORK CAFE,469 CASTRO ST ,San Francisco,CA,94114,37.761478,-122.434918
4842,78645,SUBWAY,940 MARKET ST ,San Francisco,CA,94102,37.7755941,-122.4187191
4843,78647,DICK'S LAST RESORT OF SAN FRANCISCO,353 JEFFERSON ST ,San Francisco,CA,94133,37.8078193095,-122.418305952
4844,78650,TREASURE BRANDS LLC,"200 CALIFORNIA AVE., BLDG 180S, TREASURE ISLAND  ",San Francisco,CA,94130,37.790805,-122.4036823
4845,78653,AT&T PARK - OUTTA HERE CHEESESTEAK,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4846,78656,AT&T PARK - SNACK STAND,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4847,78662,HOMESKILLET,1001 MARKET ST ,San Francisco,CA,94102,37.7820418,-122.4102836
4848,78663,TAZZA D'AMORE INC.,700 04TH ST ,San Francisco,CA,94107,37.790805,-122.4036823
4849,78668,WICKED GROUNDS,289 08TH ST ,San Francisco,CA,94103,37.790805,-122.4036823
4850,78669,CHANTAL GUILLON,1309 HOWARD ST ,San Francisco,CA,94103,37.774689,-122.4133029
4851,78670,"PANDA BOBA, INC",2763 SAN BRUNO AVE ,San Francisco,CA,94134,37.7216486,-122.4011298
4852,78671,CHOUX BAKERY,248 FILLMORE ST ,San Francisco,CA,94117,37.7718402,-122.4302902
4853,78678,TRULY MEDITERRANEAN,3109 16TH ST ,San Francisco,CA,94103,37.7665584,-122.3946897
4854,78693,FRESH AND EASY #1405,375 32ND AVE ,San Francisco,CA,94121,37.78218725,-122.493028727
4855,78698,PAKWAN RESTAURANT,3180 16TH ST ,San Francisco,CA,94103,37.7665584,-122.3946897
4856,78699,EL SUR LLC #2, OFF THE GRID  ,San Francisco,CA,,37.806651,-122.4314264
4857,78701,KOKIO REPUBLIC,428 11TH ST ,San Francisco,CA,94103,37.7698085,-122.4118646
4858,78705,VIVE LA TARTE,1160 HOWARD ST ,San Francisco,CA,94103,37.7769001429,-122.410895
4859,78706,SHARETEA,5336 GEARY BLVD ,San Francisco,CA,94121,37.7812275,-122.4610807
4860,78709,MINAS GERAIS BRAZILIAN REST. & CACHACARIA,41 FRANKLIN ST ,San Francisco,CA,94102,37.7748444,-122.421038
4861,78712,SHALALA,1737 BUCHANAN ST ,San Francisco,CA,94115,37.7859280408,-122.429964265
4862,78718,NOODLES & COMPANY,575 MARKET ST ,San Francisco,CA,94105,37.78956675,-122.40035135
4863,78722,ARANG RESTAURANT,1506 FILLMORE ST ,San Francisco,CA,94115,37.792474,-122.434556
4864,78724,STARBUCKS COFFEE,685 BEACH ST ,San Francisco,CA,94109,37.8065481,-122.4203573
4865,78727,SUBMARINE CENTER,820 ULLOA ST ,San Francisco,CA,94127,37.7408061,-122.4654014
4866,78738,STEVE & KATE'S CAMP,3950 SACRAMENTO ST ,San Francisco,CA,94118,37.78722725,-122.457988118
4867,78739,STEVE & KATE'S CAMP,625 DOUGLASS ST ,San Francisco,CA,94114,37.7538375,-122.4386385
4868,78742,STEVE & KATE'S CAMP,1201 ORTEGA ST ,San Francisco,CA,94122,37.752287,-122.476505
4869,78747,PALM HOUSE,2032 UNION ST ,San Francisco,CA,94133,37.7985772,-122.4237866
4870,78749,POWELL STREET PIZZA AND PASTA,239 POWELL ST ,San Francisco,CA,94102,37.7867923673,-122.408218061
4871,78756,CHARLIE'S KWIK STOP MARKET & LIQUOR,153 BACON ST ,San Francisco,CA,94134,37.727419898,-122.404083082
4872,78762,PAPRIKA,3324 24TH ST ,San Francisco,CA,94110,37.7523088,-122.419091
4873,78779,PAKWAN RESTAURANT,501 O'FARRELL ST ,San Francisco,CA,94102,37.7856875,-122.4131187
4874,78781,EIGHT AM,1323 COLUMBUS AVE ,San Francisco,CA,94133,37.80633775,-122.41908425
4875,78784,MUNCH INDIA,400 CALIFORNIA  ,San Francisco,CA,,37.784898,-122.46415
4876,78793,AMAL'S DELI,1416 HAIGHT ST ,San Francisco,CA,94117,37.7702453878,-122.445724306
4877,78794,"JOYRIDE COFFEE DISTRIBUTORS, LLC",1485 YOSEMITE AVE ,San Francisco,CA,94124,37.7255208571,-122.389503857
4878,78797,ANAR PERSIAN CUISINE,937 A HARRISON ST ,San Francisco,CA,94107,37.7834257,-122.3963015
4879,78819,SAN FRANCISCO CHAMPAGNE SOCIETY,1097 HOWARD ST #101,San Francisco,CA,94103,37.790805,-122.4036823
4880,78820,JAMES STANDFIELD CATERING,155 05TH ST ,San Francisco,CA,94103,37.790805,-122.4036823
4881,78821,WILL'S CHINESE CUISINE,4683 MISSION ST ,San Francisco,CA,94112,37.7937635,-122.3925412
4882,78835,GASLAMP SF INC.,1599 HOWARD ST ,San Francisco,CA,94103,37.771783,-122.416728
4883,78844,CAFE LA FLORE 1,1032 CLEMENT ST ,San Francisco,CA,94118,37.7828391,-122.4705419
4884,78848,MARK HOPKINS INTERCONTINENTAL HOTEL - PASTRY KITCHEN,999 CALIFORNIA ST BASEMENT (1B),San Francisco,CA,94108,37.790805,-122.4036823
4885,78849,MARK HOPKINS IC HOTEL - EMPLOYEE CAFETERIA,999 CALIFORNIA ST BASEMENT (1B),San Francisco,CA,94108,37.790805,-122.4036823
4886,78851,MARK HOPKINS IC HOTEL - TOP OF THE MARK,999 CALIFORNIA ST ,San Francisco,CA,94108,37.7913016,-122.410200132
4887,78852,PORK STORE CAFE VALENCIA,3122 16TH ST ,San Francisco,CA,94103,37.765011,-122.4225655
4888,78860,SEVEN HILLS,1550 HYDE ST ,San Francisco,CA,94109,37.7952878,-122.418125
4889,78865,UNICORN PAN ASIAN RESTAURANT,191 PINE ST ,San Francisco,CA,94111,37.7922027,-122.3992551
4890,78869,GREENLID,1000 VAN NESS AVE 3RD FLOOR,San Francisco,CA,94109,37.790805,-122.4036823
4891,78872,THE MUNCHIE STOP,110 HUNTERS POINT SHIPYARD  ,San Francisco,CA,,37.790805,-122.4036823
4892,78873,CRUMBLE & WHISK,2948 FOLSOM ST ,San Francisco,CA,94110,37.7767525,-122.4078539
4893,78889,SHIDO RESTAURANT,1655 MARKET ST ,San Francisco,CA,94103,37.7755941,-122.4187191
4894,78903,BASIK CAFE,1958 POLK ST ,San Francisco,CA,94109,37.7945889,-122.4213729
4895,78907,FINN'S CAFE,670 BROADWAY ST ,San Francisco,CA,94133,37.7978697,-122.4081205
4896,78911,SAMOVAR TEA MISSION LLC,411 VALENCIA ST ,San Francisco,CA,94103,37.7685294,-122.4222363
4897,78923,HAWTHORN LOUNGE,46 GEARY ST ,San Francisco,CA,94108,37.787952125,-122.40423125
4898,78924,CITY BREAKFAST CLUB,,San Francisco,CA,,37.790805,-122.4036823
4899,78927,MEKONG KITCHEN,4039 18TH ST ,San Francisco,CA,94114,37.760892,-122.433574333
4900,78928,HAPPY MOOSE JUICE,1040 REVERE AVE ,San Francisco,CA,94124,37.7259851224,-122.379971633
4901,78934,KOJA KITCHEN CA01,343 CLEMENT ST ,San Francisco,CA,94118,37.7830894844,-122.462951969
4902,78939,EUROBISTROS,428 11TH ST ,San Francisco,CA,94103,37.7698085,-122.4118646
4903,78941,KABOB TROLLEY,428 11TH ST ,San Francisco,CA,94103,37.7698085,-122.4118646
4904,78943,TARTINE TALBOT CAFE,244 GOUGH ST ,San Francisco,CA,94102,37.7792186,-122.4234491
4905,78946,SNEAKY'S BBQ,2937 24TH ST ,San Francisco,CA,94110,37.752621,-122.41065325
4906,78951,MOM'S BUN MI,520 LEAVENWORTH ST ,San Francisco,CA,94109,37.7858301579,-122.414562158
4907,78962,BARRY'S BOOT CAMP,236 KING ST ,San Francisco,CA,94107,37.7775647347,-122.39282502
4908,78963,URBAN CURRY,523 BROADWAY ST ,San Francisco,CA,94133,37.7964703,-122.4171936
4909,78965,DRAGONEATS,555 FOLSOM ST ,San Francisco,CA,94105,37.7864083,-122.3954061
4910,78969,THE TRADESMAN,753 ALABAMA ST ,San Francisco,CA,94110,37.7597072653,-122.411536347
4911,78981,ORIGIN,1538 FILLMORE ST ,San Francisco,CA,94115,37.792474,-122.434556
4912,78983,RED AND WHITE FLEET - ZALOPHUS, PIER 43 1/2  ,San Francisco,CA,94133,37.790805,-122.4036823
4913,78985,PEPPER PALACE,2800 LEAVENWORTH ST #A7,San Francisco,CA,94109,37.790805,-122.4036823
4914,78988,SCHILLING & CO.,667 COMMERCIAL ST ,San Francisco,CA,94111,37.7939789211,-122.404363579
4915,78996,BEEPS BURGERS,1051 OCEAN AVE ,San Francisco,CA,94112,37.723224898,-122.453641714
4916,79000,AT&T PARK-VIRGIN AMERICA FLIGHT DECK BAR,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4917,79003,AT&T PARK - PORTABLE BAR,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4918,79005,AT&T PARK - MARGARITA CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4919,79006,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4920,79008,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4921,79009,AT&T PARK - MARGARITA CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4922,79010,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4923,79011,AT&T PARK - DRAFT BEER CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
4924,79012,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA  ,San Francisco,CA,94107,37.7779716,-122.3888595
