route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
11047,2,6858659,Geary + 33rd Avenue,0,115,135594
11047,1,7048008,Geary + 33rd Avenue,0,110,135595
11047,1,7048006,Geary + 33rd Avenue,0,116,135595
11047,1,7048005,Geary + 33rd Avenue,0,103,135595
11047,1,7048004,Geary + 33rd Avenue,0,113,135595
11047,1,7048002,Geary + 33rd Avenue,0,121,135595
11047,1,7047998,Geary + 33rd Avenue,0,154,135595
11047,1,7047996,Geary + 33rd Avenue,0,124,135595
11047,1,7047991,Geary + 33rd Avenue,0,106,135595
11047,1,7047990,Geary + 33rd Avenue,0,117,135595
11047,1,7047989,Geary + 33rd Avenue,0,128,135595
11047,1,7047988,Geary + 33rd Avenue,0,111,135595
11047,1,7047987,Geary + 33rd Avenue,0,101,135595
11047,1,7047986,Geary + 33rd Avenue,0,115,135595
11047,1,7047984,Geary + 33rd Avenue,0,104,135595
11047,1,7047983,Geary + 33rd Avenue,0,102,135595
11047,1,7047981,Geary + 33rd Avenue,0,128,135595
11047,1,7047980,Geary + 33rd Avenue,0,103,135595
11047,1,7047978,Geary + 33rd Avenue,0,112,135595
11047,1,7047977,Geary + 33rd Avenue,0,111,135595
11047,1,7047975,Geary + 33rd Avenue,0,110,135595
11047,1,7047974,Geary + 33rd Avenue,0,109,135595
11047,1,7048009,Geary + 33rd Avenue,0,154,135594
11047,1,7048001,Geary + 33rd Avenue,0,117,135594
11047,1,7048000,Geary + 33rd Avenue,0,119,135594
11047,1,7047837,Geary + 33rd Avenue,0,124,135594
11047,1,7047836,Geary + 33rd Avenue,0,115,135594
11047,1,7047835,Geary + 33rd Avenue,0,114,135594
11047,1,7047907,Geary + 33rd Avenue,0,123,135595
11047,1,7047906,Geary + 33rd Avenue,0,110,135595
11047,1,7047905,Geary + 33rd Avenue,0,109,135595
11047,1,7047904,Geary + 33rd Avenue,0,121,135595
11047,1,7047903,Geary + 33rd Avenue,0,124,135595
11047,1,7047902,Geary + 33rd Avenue,0,108,135595
11047,1,7047901,Geary + 33rd Avenue,0,101,135595
11047,1,7047900,Geary + 33rd Avenue,0,107,135595
11047,1,7047899,Geary + 33rd Avenue,0,119,135595
11047,1,7047898,Geary + 33rd Avenue,0,106,135595
11047,1,7047897,Geary + 33rd Avenue,0,117,135595
11047,1,7047896,Geary + 33rd Avenue,0,105,135595
11047,1,7047895,Geary + 33rd Avenue,0,120,135595
11047,1,7047894,Geary + 33rd Avenue,0,115,135595
11047,1,7047893,Geary + 33rd Avenue,0,116,135595
11047,1,7047892,Geary + 33rd Avenue,0,104,135595
11047,1,7047891,Geary + 33rd Avenue,0,102,135595
11047,1,7047890,Geary + 33rd Avenue,0,114,135595
11047,1,7047889,Geary + 33rd Avenue,0,128,135595
11047,1,7047888,Geary + 33rd Avenue,0,103,135595
11047,1,7047887,Geary + 33rd Avenue,0,113,135595
11047,1,7047886,Geary + 33rd Avenue,0,112,135595
11047,1,7047834,Geary + 33rd Avenue,0,112,135594
11047,1,7047833,Geary + 33rd Avenue,0,113,135594
11047,1,7047832,Geary + 33rd Avenue,0,111,135594
11047,1,7047831,Geary + 33rd Avenue,0,110,135594
11047,1,7047830,Geary + 33rd Avenue,0,109,135594
11047,1,7047829,Geary + 33rd Avenue,0,108,135594
11047,1,7047828,Geary + 33rd Avenue,0,107,135594
11047,1,7047827,Geary + 33rd Avenue,0,106,135594
11047,1,7047826,Geary + 33rd Avenue,0,105,135594
11047,1,7047825,Geary + 33rd Avenue,0,104,135594
11047,1,7047824,Geary + 33rd Avenue,0,103,135594
11047,1,7047823,Geary + 33rd Avenue,0,102,135594
11047,1,7047822,Geary + 33rd Avenue,0,101,135594
11047,3,6858959,Geary + 33rd Avenue,0,114,135594
11047,3,6858958,Geary + 33rd Avenue,0,113,135594
11047,3,6858953,Geary + 33rd Avenue,0,112,135594
11047,3,6858952,Geary + 33rd Avenue,0,101,135594
11047,3,6858951,Geary + 33rd Avenue,0,102,135594
11047,3,6858950,Geary + 33rd Avenue,0,103,135594
11047,3,6858949,Geary + 33rd Avenue,0,104,135594
11047,3,6858947,Geary + 33rd Avenue,0,105,135594
11047,3,6858944,Geary + 33rd Avenue,0,106,135594
11047,3,6858939,Geary + 33rd Avenue,0,108,135594
11047,3,6858936,Geary + 33rd Avenue,0,109,135594
11047,3,6858932,Geary + 33rd Avenue,0,110,135594
11047,3,6858927,Geary + 33rd Avenue,0,111,135594
11047,3,6858924,Geary + 33rd Avenue,0,107,135594
11047,3,6858917,Geary + 33rd Avenue,0,115,135594
11047,2,6858701,Geary + 33rd Avenue,0,114,135594
11047,2,6858700,Geary + 33rd Avenue,0,113,135594
11047,2,6858695,Geary + 33rd Avenue,0,112,135594
11047,2,6858694,Geary + 33rd Avenue,0,101,135594
11047,2,6858693,Geary + 33rd Avenue,0,102,135594
11047,2,6858692,Geary + 33rd Avenue,0,103,135594
11047,2,6858691,Geary + 33rd Avenue,0,104,135594
11047,2,6858689,Geary + 33rd Avenue,0,105,135594
11047,2,6858686,Geary + 33rd Avenue,0,106,135594
11047,2,6858681,Geary + 33rd Avenue,0,108,135594
11047,2,6858678,Geary + 33rd Avenue,0,109,135594
11047,2,6858674,Geary + 33rd Avenue,0,110,135594
11047,2,6858669,Geary + 33rd Avenue,0,111,135594
11047,2,6858666,Geary + 33rd Avenue,0,107,135594
11047,1,7047811,Geary + 33rd Avenue,0,102,135595
11047,1,7047810,Geary + 33rd Avenue,0,111,135595
11047,1,7047809,Geary + 33rd Avenue,0,108,135595
11047,1,7047808,Geary + 33rd Avenue,0,115,135595
11047,1,7047807,Geary + 33rd Avenue,0,102,135595
11047,1,7047806,Geary + 33rd Avenue,0,111,135595
11047,1,7047805,Geary + 33rd Avenue,0,108,135595
11047,1,7047804,Geary + 33rd Avenue,0,105,135595
11047,1,7047803,Geary + 33rd Avenue,0,115,135595
11047,1,7047802,Geary + 33rd Avenue,0,102,135595
11047,1,7047801,Geary + 33rd Avenue,0,103,135595
11047,1,7047800,Geary + 33rd Avenue,0,111,135595
11047,1,7047799,Geary + 33rd Avenue,0,108,135595
11047,1,7047798,Geary + 33rd Avenue,0,119,135595
11047,1,7047797,Geary + 33rd Avenue,0,105,135595
11047,1,7047796,Geary + 33rd Avenue,0,115,135595
11047,1,7047795,Geary + 33rd Avenue,0,102,135595
11047,1,7047794,Geary + 33rd Avenue,0,103,135595
11047,1,7047793,Geary + 33rd Avenue,0,109,135595
11047,1,7047792,Geary + 33rd Avenue,0,124,135595
11047,1,7047791,Geary + 33rd Avenue,0,108,135595
11047,1,7047790,Geary + 33rd Avenue,0,107,135595
11047,1,7047972,Geary + 33rd Avenue,0,124,135595
11047,1,7047971,Geary + 33rd Avenue,0,108,135595
11047,1,7047970,Geary + 33rd Avenue,0,101,135595
11047,1,7047969,Geary + 33rd Avenue,0,107,135595
11047,1,7047968,Geary + 33rd Avenue,0,119,135595
11047,1,7047967,Geary + 33rd Avenue,0,106,135595
11047,1,7047966,Geary + 33rd Avenue,0,117,135595
11047,1,7047965,Geary + 33rd Avenue,0,101,135595
11047,1,7047962,Geary + 33rd Avenue,0,112,135595
11047,1,7047961,Geary + 33rd Avenue,0,115,135595
11047,1,7047939,Geary + 33rd Avenue,0,104,135595
11047,1,7047938,Geary + 33rd Avenue,0,102,135595
11047,1,7047937,Geary + 33rd Avenue,0,128,135595
11047,1,7047936,Geary + 33rd Avenue,0,103,135595
11047,1,7047935,Geary + 33rd Avenue,0,112,135595
11047,1,7047934,Geary + 33rd Avenue,0,111,135595
11047,1,7047933,Geary + 33rd Avenue,0,110,135595
11047,1,7047932,Geary + 33rd Avenue,0,109,135595
11047,1,7047931,Geary + 33rd Avenue,0,108,135595
11047,1,7047930,Geary + 33rd Avenue,0,109,135595
11047,1,7047929,Geary + 33rd Avenue,0,107,135595
11047,1,7047928,Geary + 33rd Avenue,0,119,135595
11047,1,7047927,Geary + 33rd Avenue,0,117,135595
11047,1,7047926,Geary + 33rd Avenue,0,105,135595
11047,1,7047925,Geary + 33rd Avenue,0,120,135595
11047,1,7047924,Geary + 33rd Avenue,0,157,135595
11047,1,7047923,Geary + 33rd Avenue,0,156,135595
11047,1,7047922,Geary + 33rd Avenue,0,114,135595
11047,1,7047921,Geary + 33rd Avenue,0,155,135595
11047,1,7047920,Geary + 33rd Avenue,0,113,135595
11047,1,7047919,Geary + 33rd Avenue,0,153,135595
11047,1,7047918,Geary + 33rd Avenue,0,123,135595
11047,1,7047917,Geary + 33rd Avenue,0,106,135595
11047,1,7047916,Geary + 33rd Avenue,0,116,135595
11047,1,7047915,Geary + 33rd Avenue,0,104,135595
11047,1,7047914,Geary + 33rd Avenue,0,102,135595
11047,1,7047913,Geary + 33rd Avenue,0,114,135595
11047,1,7047912,Geary + 33rd Avenue,0,128,135595
11047,1,7047911,Geary + 33rd Avenue,0,103,135595
11047,1,7047910,Geary + 33rd Avenue,0,113,135595
11047,1,7047909,Geary + 33rd Avenue,0,112,135595
11047,1,7047908,Geary + 33rd Avenue,0,111,135595
11047,3,6858992,Geary + 33rd Avenue,0,104,135595
11047,3,6858991,Geary + 33rd Avenue,0,103,135595
11047,3,6858990,Geary + 33rd Avenue,0,109,135595
11047,3,6858989,Geary + 33rd Avenue,0,115,135595
11047,3,6858988,Geary + 33rd Avenue,0,108,135595
11047,3,6858987,Geary + 33rd Avenue,0,111,135595
11047,3,6858986,Geary + 33rd Avenue,0,107,135595
11047,3,6858985,Geary + 33rd Avenue,0,104,135595
11047,3,6858984,Geary + 33rd Avenue,0,103,135595
11047,3,6858983,Geary + 33rd Avenue,0,109,135595
11047,3,6858982,Geary + 33rd Avenue,0,102,135595
11047,3,6858981,Geary + 33rd Avenue,0,112,135595
11047,3,6858980,Geary + 33rd Avenue,0,105,135595
11047,3,6858979,Geary + 33rd Avenue,0,101,135595
11047,3,6858978,Geary + 33rd Avenue,0,114,135595
11047,3,6858977,Geary + 33rd Avenue,0,110,135595
11047,3,6858976,Geary + 33rd Avenue,0,106,135595
11047,3,6858975,Geary + 33rd Avenue,0,113,135595
11047,3,6858974,Geary + 33rd Avenue,0,115,135595
11047,3,6858973,Geary + 33rd Avenue,0,108,135595
11047,3,6858972,Geary + 33rd Avenue,0,111,135595
11047,3,6858971,Geary + 33rd Avenue,0,107,135595
11047,1,7047885,Geary + 33rd Avenue,0,111,135595
11047,1,7047884,Geary + 33rd Avenue,0,123,135595
11047,1,7047883,Geary + 33rd Avenue,0,110,135595
11047,1,7047882,Geary + 33rd Avenue,0,109,135595
11047,1,7047881,Geary + 33rd Avenue,0,121,135595
11047,1,7047880,Geary + 33rd Avenue,0,124,135595
11047,1,7047879,Geary + 33rd Avenue,0,108,135595
11047,1,7047878,Geary + 33rd Avenue,0,101,135595
11047,1,7047877,Geary + 33rd Avenue,0,107,135595
11047,1,7047876,Geary + 33rd Avenue,0,119,135595
11047,1,7047875,Geary + 33rd Avenue,0,105,135595
11047,1,7047874,Geary + 33rd Avenue,0,120,135595
11047,1,7047873,Geary + 33rd Avenue,0,115,135595
11047,1,7047872,Geary + 33rd Avenue,0,116,135595
11047,1,7047871,Geary + 33rd Avenue,0,104,135595
11047,1,7047870,Geary + 33rd Avenue,0,102,135595
11047,1,7047869,Geary + 33rd Avenue,0,114,135595
11047,1,7047867,Geary + 33rd Avenue,0,123,135595
11047,1,7047865,Geary + 33rd Avenue,0,124,135595
11047,1,7047862,Geary + 33rd Avenue,0,119,135595
11047,1,7047861,Geary + 33rd Avenue,0,106,135595
11047,1,7047860,Geary + 33rd Avenue,0,117,135595
11047,1,7047859,Geary + 33rd Avenue,0,105,135595
11047,1,7047858,Geary + 33rd Avenue,0,115,135595
11047,1,7047857,Geary + 33rd Avenue,0,104,135595
11047,1,7047856,Geary + 33rd Avenue,0,114,135595
11047,1,7047855,Geary + 33rd Avenue,0,103,135595
11047,1,7047854,Geary + 33rd Avenue,0,113,135595
11047,1,7047853,Geary + 33rd Avenue,0,112,135595
11047,1,7047852,Geary + 33rd Avenue,0,111,135595
11047,1,7047851,Geary + 33rd Avenue,0,110,135595
11047,1,7047850,Geary + 33rd Avenue,0,108,135595
11047,1,7047849,Geary + 33rd Avenue,0,101,135595
11047,1,7047848,Geary + 33rd Avenue,0,107,135595
11047,1,7047820,Geary + 33rd Avenue,0,152,135595
11047,1,7047818,Geary + 33rd Avenue,0,121,135595
11047,1,7047817,Geary + 33rd Avenue,0,151,135595
11047,1,7047816,Geary + 33rd Avenue,0,105,135595
11047,1,7047815,Geary + 33rd Avenue,0,120,135595
11047,1,7047814,Geary + 33rd Avenue,0,115,135595
11047,1,7047813,Geary + 33rd Avenue,0,107,135595
11047,1,7047812,Geary + 33rd Avenue,0,115,135595
11047,3,6858912,Geary + 33rd Avenue,0,104,135595
11047,3,6858911,Geary + 33rd Avenue,0,107,135595
11047,3,6858910,Geary + 33rd Avenue,0,101,135595
11047,3,6858909,Geary + 33rd Avenue,0,105,135595
11047,3,6858907,Geary + 33rd Avenue,0,102,135595
11047,3,6858906,Geary + 33rd Avenue,0,113,135595
11047,3,6858905,Geary + 33rd Avenue,0,104,135595
11047,3,6858904,Geary + 33rd Avenue,0,107,135595
11047,3,6858903,Geary + 33rd Avenue,0,105,135595
11047,3,6858902,Geary + 33rd Avenue,0,102,135595
11047,3,6858901,Geary + 33rd Avenue,0,113,135595
11047,3,6858900,Geary + 33rd Avenue,0,104,135595
11047,3,6858899,Geary + 33rd Avenue,0,107,135595
11047,3,6858898,Geary + 33rd Avenue,0,105,135595
11047,3,6858897,Geary + 33rd Avenue,0,102,135595
11047,3,6858896,Geary + 33rd Avenue,0,113,135595
11047,3,6858895,Geary + 33rd Avenue,0,104,135595
11047,3,6858894,Geary + 33rd Avenue,0,107,135595
11047,3,6858893,Geary + 33rd Avenue,0,105,135595
11047,3,6858892,Geary + 33rd Avenue,0,102,135595
11047,3,6858891,Geary + 33rd Avenue,0,113,135595
11047,3,6858890,Geary + 33rd Avenue,0,104,135595
11047,1,7047789,Geary + 33rd Avenue,0,119,135595
11047,1,7047788,Geary + 33rd Avenue,0,117,135595
11047,1,7047787,Geary + 33rd Avenue,0,105,135595
11047,1,7047786,Geary + 33rd Avenue,0,120,135595
11047,1,7047785,Geary + 33rd Avenue,0,106,135595
11047,1,7047784,Geary + 33rd Avenue,0,105,135595
11047,1,7047783,Geary + 33rd Avenue,0,104,135595
11047,1,7047782,Geary + 33rd Avenue,0,103,135595
11047,1,7047781,Geary + 33rd Avenue,0,102,135595
11047,1,7047780,Geary + 33rd Avenue,0,101,135595
11047,1,7047779,Geary + 33rd Avenue,0,128,135595
11047,1,7047777,Geary + 33rd Avenue,0,111,135595
11047,1,7047775,Geary + 33rd Avenue,0,110,135595
11047,1,7047774,Geary + 33rd Avenue,0,109,135595
11047,1,7047773,Geary + 33rd Avenue,0,108,135595
11047,1,7047772,Geary + 33rd Avenue,0,101,135595
11047,3,6859018,Geary + 33rd Avenue,0,112,135595
11047,3,6859017,Geary + 33rd Avenue,0,105,135595
11047,3,6859016,Geary + 33rd Avenue,0,101,135595
11047,3,6859015,Geary + 33rd Avenue,0,114,135595
11047,3,6859014,Geary + 33rd Avenue,0,110,135595
11047,3,6859013,Geary + 33rd Avenue,0,106,135595
11047,3,6859012,Geary + 33rd Avenue,0,113,135595
11047,3,6859011,Geary + 33rd Avenue,0,115,135595
11047,3,6859010,Geary + 33rd Avenue,0,108,135595
11047,3,6859009,Geary + 33rd Avenue,0,111,135595
11047,3,6859008,Geary + 33rd Avenue,0,107,135595
11047,3,6859007,Geary + 33rd Avenue,0,104,135595
11047,3,6859006,Geary + 33rd Avenue,0,103,135595
11047,3,6859005,Geary + 33rd Avenue,0,109,135595
11047,3,6859004,Geary + 33rd Avenue,0,102,135595
11047,3,6859003,Geary + 33rd Avenue,0,112,135595
11047,3,6859002,Geary + 33rd Avenue,0,105,135595
11047,3,6859001,Geary + 33rd Avenue,0,101,135595
11047,3,6859000,Geary + 33rd Avenue,0,114,135595
11047,3,6858999,Geary + 33rd Avenue,0,110,135595
11047,3,6858998,Geary + 33rd Avenue,0,106,135595
11047,3,6858997,Geary + 33rd Avenue,0,113,135595
11047,3,6858996,Geary + 33rd Avenue,0,115,135595
11047,3,6858995,Geary + 33rd Avenue,0,108,135595
11047,3,6858994,Geary + 33rd Avenue,0,111,135595
11047,3,6858993,Geary + 33rd Avenue,0,107,135595
11047,2,6858719,Geary + 33rd Avenue,0,110,135595
11047,2,6858718,Geary + 33rd Avenue,0,106,135595
11047,2,6858717,Geary + 33rd Avenue,0,113,135595
11047,2,6858716,Geary + 33rd Avenue,0,115,135595
11047,2,6858715,Geary + 33rd Avenue,0,108,135595
11047,2,6858714,Geary + 33rd Avenue,0,111,135595
11047,2,6858713,Geary + 33rd Avenue,0,107,135595
11047,2,6858712,Geary + 33rd Avenue,0,104,135595
11047,2,6858711,Geary + 33rd Avenue,0,103,135595
11047,2,6858710,Geary + 33rd Avenue,0,109,135595
11047,2,6858709,Geary + 33rd Avenue,0,102,135595
11047,2,6858708,Geary + 33rd Avenue,0,112,135595
11047,2,6858707,Geary + 33rd Avenue,0,105,135595
11047,2,6858706,Geary + 33rd Avenue,0,101,135595
11047,2,6858705,Geary + 33rd Avenue,0,114,135595
11047,2,6858704,Geary + 33rd Avenue,0,110,135595
11047,2,6858703,Geary + 33rd Avenue,0,106,135595
11047,2,6858702,Geary + 33rd Avenue,0,113,135595
11047,2,6858699,Geary + 33rd Avenue,0,102,135595
11047,2,6858698,Geary + 33rd Avenue,0,111,135595
11047,2,6858697,Geary + 33rd Avenue,0,101,135595
11047,2,6858696,Geary + 33rd Avenue,0,107,135595
11047,3,6858970,Geary + 33rd Avenue,0,104,135595
11047,3,6858969,Geary + 33rd Avenue,0,103,135595
11047,3,6858968,Geary + 33rd Avenue,0,109,135595
11047,3,6858967,Geary + 33rd Avenue,0,102,135595
11047,3,6858966,Geary + 33rd Avenue,0,112,135595
11047,3,6858965,Geary + 33rd Avenue,0,105,135595
11047,3,6858964,Geary + 33rd Avenue,0,101,135595
11047,3,6858963,Geary + 33rd Avenue,0,114,135595
11047,3,6858962,Geary + 33rd Avenue,0,110,135595
11047,3,6858961,Geary + 33rd Avenue,0,106,135595
11047,3,6858960,Geary + 33rd Avenue,0,113,135595
11047,3,6858957,Geary + 33rd Avenue,0,102,135595
11047,3,6858956,Geary + 33rd Avenue,0,111,135595
11047,3,6858955,Geary + 33rd Avenue,0,101,135595
11047,3,6858954,Geary + 33rd Avenue,0,107,135595
11047,3,6858948,Geary + 33rd Avenue,0,101,135595
11047,3,6858946,Geary + 33rd Avenue,0,102,135595
11047,3,6858945,Geary + 33rd Avenue,0,103,135595
11047,3,6858943,Geary + 33rd Avenue,0,104,135595
11047,3,6858942,Geary + 33rd Avenue,0,101,135595
11047,3,6858941,Geary + 33rd Avenue,0,105,135595
11047,3,6858940,Geary + 33rd Avenue,0,102,135595
11047,3,6858938,Geary + 33rd Avenue,0,106,135595
11047,3,6858937,Geary + 33rd Avenue,0,103,135595
11047,3,6858935,Geary + 33rd Avenue,0,104,135595
11047,3,6858934,Geary + 33rd Avenue,0,107,135595
11047,3,6858933,Geary + 33rd Avenue,0,101,135595
11047,3,6858931,Geary + 33rd Avenue,0,105,135595
11047,3,6858929,Geary + 33rd Avenue,0,108,135595
11047,3,6858928,Geary + 33rd Avenue,0,102,135595
11047,3,6858926,Geary + 33rd Avenue,0,109,135595
11047,3,6858925,Geary + 33rd Avenue,0,106,135595
11047,3,6858923,Geary + 33rd Avenue,0,103,135595
11047,3,6858922,Geary + 33rd Avenue,0,110,135595
11047,3,6858921,Geary + 33rd Avenue,0,104,135595
11047,3,6858920,Geary + 33rd Avenue,0,105,135595
11047,3,6858919,Geary + 33rd Avenue,0,108,135595
11047,3,6858918,Geary + 33rd Avenue,0,112,135595
11047,3,6858916,Geary + 33rd Avenue,0,102,135595
11047,3,6858915,Geary + 33rd Avenue,0,113,135595
11047,3,6858914,Geary + 33rd Avenue,0,106,135595
11047,3,6858913,Geary + 33rd Avenue,0,103,135595
11047,2,6858638,Geary + 33rd Avenue,0,113,135595
11047,2,6858637,Geary + 33rd Avenue,0,104,135595
11047,2,6858636,Geary + 33rd Avenue,0,107,135595
11047,2,6858635,Geary + 33rd Avenue,0,105,135595
11047,2,6858634,Geary + 33rd Avenue,0,102,135595
11047,2,6858633,Geary + 33rd Avenue,0,113,135595
11047,2,6858632,Geary + 33rd Avenue,0,104,135595
11047,2,6858631,Geary + 33rd Avenue,0,105,135595
11047,1,7048007,Presidio Avenue,0,116,135596
11047,1,7048003,Presidio Avenue,0,126,135596
11047,1,7047999,Presidio Avenue,0,157,135596
11047,1,7047997,Presidio Avenue,0,155,135596
11047,1,7047995,Presidio Avenue,0,151,135596
11047,1,7047994,Presidio Avenue,0,111,135596
11047,1,7047993,Presidio Avenue,0,118,135596
11047,1,7047992,Presidio Avenue,0,126,135596
11047,1,7047985,Presidio Avenue,0,116,135596
11047,1,7047982,Presidio Avenue,0,114,135596
11047,1,7047979,Presidio Avenue,0,113,135596
11047,1,7047976,Presidio Avenue,0,123,135596
11047,1,7047973,Presidio Avenue,0,121,135596
11047,1,7047964,Presidio Avenue,0,120,135596
11047,3,6858889,Geary + 33rd Avenue,0,105,135595
11047,2,6858760,Geary + 33rd Avenue,0,112,135595
11047,2,6858759,Geary + 33rd Avenue,0,105,135595
11047,2,6858758,Geary + 33rd Avenue,0,101,135595
11047,2,6858757,Geary + 33rd Avenue,0,114,135595
11047,2,6858756,Geary + 33rd Avenue,0,110,135595
11047,2,6858755,Geary + 33rd Avenue,0,106,135595
11047,2,6858754,Geary + 33rd Avenue,0,113,135595
11047,2,6858753,Geary + 33rd Avenue,0,115,135595
11047,2,6858752,Geary + 33rd Avenue,0,108,135595
11047,2,6858751,Geary + 33rd Avenue,0,111,135595
11047,2,6858750,Geary + 33rd Avenue,0,107,135595
11047,2,6858749,Geary + 33rd Avenue,0,104,135595
11047,2,6858748,Geary + 33rd Avenue,0,103,135595
11047,2,6858747,Geary + 33rd Avenue,0,109,135595
11047,2,6858746,Geary + 33rd Avenue,0,102,135595
11047,2,6858745,Geary + 33rd Avenue,0,112,135595
11047,2,6858744,Geary + 33rd Avenue,0,105,135595
11047,2,6858743,Geary + 33rd Avenue,0,101,135595
11047,2,6858742,Geary + 33rd Avenue,0,114,135595
11047,2,6858741,Geary + 33rd Avenue,0,110,135595
11047,2,6858740,Geary + 33rd Avenue,0,106,135595
11047,2,6858739,Geary + 33rd Avenue,0,113,135595
11047,2,6858738,Geary + 33rd Avenue,0,115,135595
11047,2,6858737,Geary + 33rd Avenue,0,108,135595
11047,2,6858736,Geary + 33rd Avenue,0,111,135595
11047,2,6858735,Geary + 33rd Avenue,0,107,135595
11047,2,6858734,Geary + 33rd Avenue,0,104,135595
11047,2,6858733,Geary + 33rd Avenue,0,103,135595
11047,2,6858732,Geary + 33rd Avenue,0,109,135595
11047,2,6858731,Geary + 33rd Avenue,0,115,135595
11047,2,6858730,Geary + 33rd Avenue,0,108,135595
11047,2,6858729,Geary + 33rd Avenue,0,111,135595
11047,2,6858728,Geary + 33rd Avenue,0,107,135595
11047,2,6858727,Geary + 33rd Avenue,0,104,135595
11047,2,6858726,Geary + 33rd Avenue,0,103,135595
11047,2,6858725,Geary + 33rd Avenue,0,109,135595
11047,2,6858724,Geary + 33rd Avenue,0,102,135595
11047,2,6858723,Geary + 33rd Avenue,0,112,135595
11047,2,6858722,Geary + 33rd Avenue,0,105,135595
11047,2,6858721,Geary + 33rd Avenue,0,101,135595
11047,2,6858720,Geary + 33rd Avenue,0,114,135595
11047,2,6858672,Presidio Avenue,0,103,135596
11047,2,6858650,Presidio Avenue,0,112,135596
11047,1,7048246,Presidio Avenue,1,104,135597
11047,1,7048245,Presidio Avenue,1,110,135597
11047,1,7048227,Presidio Avenue,1,112,135597
11047,1,7048226,Presidio Avenue,1,124,135597
11047,1,7048225,Presidio Avenue,1,154,135597
11047,1,7048224,Presidio Avenue,1,107,135597
11047,1,7048115,Presidio Avenue,1,120,135597
11047,1,7048112,Presidio Avenue,1,117,135597
11047,1,7048111,Presidio Avenue,1,115,135597
11047,1,7048110,Presidio Avenue,1,102,135597
11047,1,7048109,Presidio Avenue,1,111,135597
11047,1,7048108,Presidio Avenue,1,108,135597
11047,1,7048107,Presidio Avenue,1,105,135597
11047,1,7048106,Presidio Avenue,1,103,135597
11047,1,7048105,Presidio Avenue,1,119,135597
11047,1,7048104,Presidio Avenue,1,128,135597
11047,1,7048103,Presidio Avenue,1,109,135597
11047,1,7048102,Presidio Avenue,1,101,135597
11047,3,6859146,Presidio Avenue,1,107,135597
11047,3,6859145,Presidio Avenue,1,115,135597
11047,2,6858690,Geary + 33rd Avenue,0,101,135595
11047,2,6858688,Geary + 33rd Avenue,0,102,135595
11047,2,6858687,Geary + 33rd Avenue,0,103,135595
11047,2,6858685,Geary + 33rd Avenue,0,104,135595
11047,2,6858684,Geary + 33rd Avenue,0,101,135595
11047,2,6858683,Geary + 33rd Avenue,0,105,135595
11047,2,6858682,Geary + 33rd Avenue,0,102,135595
11047,2,6858680,Geary + 33rd Avenue,0,106,135595
11047,2,6858679,Geary + 33rd Avenue,0,103,135595
11047,2,6858677,Geary + 33rd Avenue,0,104,135595
11047,2,6858676,Geary + 33rd Avenue,0,107,135595
11047,2,6858675,Geary + 33rd Avenue,0,101,135595
11047,2,6858673,Geary + 33rd Avenue,0,105,135595
11047,2,6858671,Geary + 33rd Avenue,0,108,135595
11047,2,6858670,Geary + 33rd Avenue,0,102,135595
11047,2,6858668,Geary + 33rd Avenue,0,109,135595
11047,2,6858667,Geary + 33rd Avenue,0,106,135595
11047,2,6858665,Geary + 33rd Avenue,0,103,135595
11047,2,6858664,Geary + 33rd Avenue,0,110,135595
11047,2,6858663,Geary + 33rd Avenue,0,104,135595
11047,2,6858662,Geary + 33rd Avenue,0,105,135595
11047,2,6858661,Geary + 33rd Avenue,0,108,135595
11047,2,6858660,Geary + 33rd Avenue,0,112,135595
11047,2,6858658,Geary + 33rd Avenue,0,102,135595
11047,2,6858657,Geary + 33rd Avenue,0,113,135595
11047,2,6858656,Geary + 33rd Avenue,0,106,135595
11047,2,6858655,Geary + 33rd Avenue,0,103,135595
11047,2,6858654,Geary + 33rd Avenue,0,104,135595
11047,2,6858653,Geary + 33rd Avenue,0,107,135595
11047,2,6858652,Geary + 33rd Avenue,0,101,135595
11047,2,6858651,Geary + 33rd Avenue,0,105,135595
11047,2,6858649,Geary + 33rd Avenue,0,102,135595
11047,2,6858648,Geary + 33rd Avenue,0,113,135595
11047,2,6858647,Geary + 33rd Avenue,0,104,135595
11047,2,6858646,Geary + 33rd Avenue,0,107,135595
11047,2,6858645,Geary + 33rd Avenue,0,105,135595
11047,2,6858644,Geary + 33rd Avenue,0,102,135595
11047,2,6858643,Geary + 33rd Avenue,0,113,135595
11047,2,6858642,Geary + 33rd Avenue,0,104,135595
11047,2,6858641,Geary + 33rd Avenue,0,107,135595
11047,2,6858640,Geary + 33rd Avenue,0,105,135595
11047,2,6858639,Geary + 33rd Avenue,0,102,135595
11047,1,7048214,Drumm + Clay,1,112,135598
11047,1,7048213,Drumm + Clay,1,111,135598
11047,1,7048212,Drumm + Clay,1,123,135598
11047,1,7048211,Drumm + Clay,1,110,135598
11047,1,7048210,Drumm + Clay,1,109,135598
11047,1,7048209,Drumm + Clay,1,121,135598
11047,1,7048208,Drumm + Clay,1,124,135598
11047,1,7048207,Drumm + Clay,1,108,135598
11047,1,7048206,Drumm + Clay,1,101,135598
11047,1,7048205,Drumm + Clay,1,107,135598
11047,1,7048204,Drumm + Clay,1,119,135598
11047,1,7048203,Drumm + Clay,1,106,135598
